coop_id,longitude,latitude,huc6_id,SeasPrcpMedian,SeasPrcp07_11,SeasPrcp11,DailyPrcp07_11,DailyPrcp11,Drought07_11,Drought11,Aridity07_11,Aridity11,StressDD07_11,StressDD11,WarmNight07_11,WarmNight11
KS1003,-96.7666666667,39.9,102702,22.77,0.477777777777778,0.955555555555556,0.00956284153005465,0.0218579234972678,25,12,0.177548823233078,-0.777002080527297,0.336219341925244,-0.0596502363263928,0.121584699453552,0.120218579234973
KS2848,-96.55,39.5166666667,102702,24.26,0.683333333333333,0.577777777777778,0.00956284153005465,0.00546448087431694,33,22,-0.113606977991632,-0.00204809838606447,0.26248529438316,-0.233501692670556,0.147540983606557,0.163934426229508
KS2872,-96.4166666667,39.7,102702,22.94,0.677777777777778,0.822222222222222,0.00956284153005465,0.00546448087431694,31,21,-0.0404166658438498,-0.231646640381432,0.39462015293428,0.0226113393914483,0.169398907103825,0.180327868852459
KS3323,-97.2833333333,39.85,102702,22.4,0.494444444444444,0.911111111111111,0.0150273224043716,0.0218579234972678,57,35,0.0575567483281376,-0.740294676634781,0.228476301983433,-0.2351271532398,0.12431693989071,0.0983606557377049
KS3634,-95.35,39.8,102400,23.37,0.527777777777778,0.844444444444444,0.0122950819672131,0.0109289617486339,46,32,-0.204819817638881,-0.815005691886914,-0.0619533262005653,-0.50863338527094,0.114754098360656,0.120218579234973
KS4588,-94.9166666667,39.3166666667,102400,26.07005,0.426136363636364,0.75,0.00546448087431694,0.0109289617486339,52,32,-0.0462613277011843,-0.887774644746734,-0.116788672971851,-1.10437952506101,0.105191256830601,0.087431693989071
KS5063,-96.6333333333,39.8333333333,102702,23.56,0.466666666666667,0.8,0.00956284153005465,0.0109289617486339,32,19,0.093149327626809,-0.530575845411586,-0.0674998094858904,-0.744183713772515,0.121584699453552,0.136612021857924
KS8250,-95.0833333333,39.8166666667,102400,25.66,0.461111111111111,0.844444444444444,0.00409836065573771,0,46,30,0.0145342974520396,-0.667693403913475,-0.0734201102687207,-0.745111831148194,0.127049180327869,0.0765027322404372
KS8578,-97.05,39.8,102702,23.89,0.344444444444444,0.755555555555556,0.00546448087431694,0.0109289617486339,34,14,0.348038851602904,-0.508002997923661,0.395597273338692,-0.406706325241308,0.105191256830601,0.0983606557377049
MI0032,-84,41.9,041000,21.38,0.6,0.911111111111111,0.0122950819672131,0.0109289617486339,45,10,-0.0806829551475702,-0.166209667511689,-0.033311039005951,-0.510867527409851,0.140710382513661,0.0983606557377049
MI0094,-84.7666666667,42.2333333333,040500,20.43,0.633333333333333,0.711111111111111,0.0136612021857923,0.00546448087431694,27,2,-0.31881880276946,-0.402687230924636,0.234215817566522,-0.633094991669077,0.117486338797814,0.12568306010929
MI0552,-85.2666666667,42.3666666667,040500,20.325,0.585227272727273,0.954545454545455,0.0122950819672131,0.0163934426229508,28,1,0.144023683558111,-0.812656384148956,0.302963738924555,-0.842697458689308,0.110655737704918,0.092896174863388
MI0710,-86.4166666667,42.1166666667,040500,21.13,0.372222222222222,0.0888888888888889,0.00683060109289617,0,32,0,0.312971127539715,0.189469118608041,0.200149120709143,-0.933992782899481,0.136612021857924,0.087431693989071
MI0864,-85.95,42.3833333333,040500,20.55,0.577777777777778,0.711111111111111,0.00409836065573771,0,34,0,0.397192388345143,-0.0229506695850803,0.356361053619713,-0.745473013699006,0.165300546448087,0.153005464480874
MI1476,-84.8166666667,42.55,040500,20.32,0.633333333333333,1,0.00956284153005465,0.0109289617486339,18,1,-0.203370899437931,-0.874432176899656,0.0361409668136658,-0.751310025440294,0.129781420765027,0.12568306010929
MI1675,-84.9833333333,41.95,040500,21.81,0.655555555555556,0.733333333333333,0.0136612021857923,0.00546448087431694,68,26,0.00844570754749658,-0.0608481932949935,0.298211563547011,-0.532520649191091,0.118852459016393,0.103825136612022
MI2250,-86.1166666667,41.9833333333,040500,22.36,0.55,0.733333333333333,0.00819672131147541,0.00546448087431694,55,18,-0.296715751617357,-0.507214131937121,-0.308060322901632,-0.999341392901038,0.132513661202186,0.147540983606557
MI2395,-84.4833333333,42.6666666667,040500,17.76,0.602272727272727,0.954545454545455,0.00819672131147541,0.0163934426229508,14,1,0.00819504692275894,-0.555050132586643,0.128846055391439,-0.756867200861651,0.158469945355191,0.14207650273224
MI2437,-84.65,42.5166666667,040500,20.03,0.558139534883721,0.976744186046512,0.00683060109289617,0.0109289617486339,15,1,0.0127908848119627,-0.772880850041044,0.316975746135416,-0.688183330842672,0.159836065573771,0.12568306010929
MI2445,-86.2333333333,42,040500,21.14,0.405555555555556,0.466666666666667,0.00546448087431694,0,55,18,0.206033001281185,-0.608471355147552,0.476571374331868,-0.990736519539392,0.116120218579235,0.0710382513661202
MI3306,-84.75,42.75,040500,19.88,0.76875,0.975,0.0150273224043716,0.0163934426229508,14,1,-0.22656989716069,-0.820854216200941,0.394627577801699,-0.699042797003635,0.157103825136612,0.131147540983607
MI3333,-85.5166666667,42.8666666667,040500,21.42,0.447674418604651,0.441860465116279,0.00956284153005465,0.00546448087431694,25,1,0.314747684506293,0.174763107122885,0.352107817757974,-0.574130596063664,0.114754098360656,0.092896174863388
MI3429,-85.2333333333,43.2,040500,20.72,0.672222222222222,0.644444444444444,0.0150273224043716,0.00546448087431694,14,0,-0.196361061458233,-0.503726757578824,-0.00630275690298942,-0.844134752110712,0.120218579234973,0.131147540983607
MI3504,-85.3666666667,42.3833333333,040500,22.42,0.581395348837209,0.813953488372093,0.0109289617486339,0.0109289617486339,32,1,-0.188109486366756,-0.970334588541835,0.138830101697795,-1.05713028187871,0.12568306010929,0.0819672131147541
MI3661,-85.2833333333,42.6333333333,040500,21.58,0.672222222222222,0.844444444444444,0.00819672131147541,0,23,1,-0.161303649738739,-0.413609098754731,-0.0265480982000941,-0.775293207603863,0.116120218579235,0.103825136612022
MI3823,-84.6333333333,41.9333333333,040500,21.7,0.494318181818182,0.636363636363636,0.0136612021857923,0.00546448087431694,59,17,0.147102718394363,-0.00834427481801733,0.338648091620059,-0.602448717703291,0.12431693989071,0.120218579234973
MI3858,-86.2,42.7833333333,040500,20.49,0.416666666666667,0.533333333333333,0.00546448087431694,0.0109289617486339,21,0,-1.04410777009574,-0.795100428122625,-0.916868498803076,-1.16938219692833,0.117486338797814,0.0437158469945355
MI4078,-85.0666666667,42.95,040500,20.29,0.727272727272727,0.886363636363636,0.0122950819672131,0.0163934426229508,7,1,-0.516389157202131,-0.505244949959432,-0.33443999034564,-0.710451914242401,0.133879781420765,0.103825136612022
MI4150,-84.4666666667,42.2666666667,040500,19.98,0.611111111111111,0.977777777777778,0.0136612021857923,0.0163934426229508,25,2,-0.11581986590497,-1.06127007636257,0.0283535896900358,-0.978110789679866,0.0901639344262295,0.0765027322404372
MI4320,-85.7666666667,43.1833333333,040500,21.14,0.65,0.777777777777778,0.0122950819672131,0.0109289617486339,30,0,-0.0177870419062704,-0.846841561990079,0.851541238311054,-0.517154860172074,0.114754098360656,0.174863387978142
MI4641,-84.5666666667,42.7666666667,040500,18.99,0.655555555555556,1,0.00819672131147541,0.0109289617486339,14,1,-0.155698334712211,-1.04581078949085,0.0559287320857946,-0.996268011672222,0.12568306010929,0.092896174863388
MI4944,-85.3333333333,42.9166666667,040500,21.245,0.596590909090909,0.636363636363636,0.00956284153005465,0.00546448087431694,15,1,-0.0136668642097187,-0.134142556184489,0.402276439618902,-0.398556312584186,0.165300546448087,0.12568306010929
MI5892,-86.25,41.8333333333,040500,22.53,0.505555555555556,0.711111111111111,0.00683060109289617,0.00546448087431694,52,18,0.241135904876917,-0.325611600880958,0.57636756200308,-0.6340904718001,0.172131147540984,0.158469945355191
MI7280,-84.55,43,040500,19.58,0.616666666666667,0.577777777777778,0.00819672131147541,0,14,1,-0.176638761282357,-0.433171424802365,0.0415274413477253,-0.981249523199685,0.131147540983607,0.103825136612022
MI7690,-86.2833333333,42.4,040500,18.845,0.647727272727273,0.704545454545455,0.00819672131147541,0,32,0,0.0283509540402749,-0.116943596416778,0.699527739761004,-0.236525918021429,0.109289617486339,0.0710382513661202
MI8184,-85.6333333333,41.9166666667,040500,22.46,0.461111111111111,0.666666666666667,0.00819672131147541,0.00546448087431694,80,28,-0.374006773194852,-0.675272086830871,-0.412739040613379,-1.12697298117234,0.110655737704918,0.109289617486339
MI9006,-84.25,42.7,040500,18.505,0.660714285714286,0.761904761904762,0.0136612021857923,0.0109289617486339,15,1,0.0845573804591774,0.0331864518841311,0.686163125044465,-0.165526027359955,0.154371584699454,0.12568306010929
MN0075,-93.3,43.6,070802,25.01,0.594444444444444,0.644444444444444,0.0109289617486339,0,106,36,-0.0724268143401536,-0.228420177769214,-0.0864351485737069,-0.963836345907161,0.146174863387978,0.114754098360656
MN0287,-96.15,45.3666666667,070200,17.82,0.594444444444444,0.733333333333333,0.0150273224043716,0.0218579234972678,113,14,0.0342265362924552,0.431756627953889,-0.308308012426419,-0.140940805680649,0.131147540983607,0.0765027322404372
MN0355,-92.9666666667,43.65,070802,22.42,0.616666666666667,0.733333333333333,0.00819672131147541,0,112,35,-0.239311894779902,-0.42566282056001,0.15984888841089,-0.742690473456738,0.10792349726776,0.0983606557377049
MN0667,-95.6166666667,45.3166666667,070200,18.33,0.544444444444444,0.533333333333333,0.0109289617486339,0.00546448087431694,130,13,-0.129610674303532,0.0547496243732241,-0.217220821119767,-0.614115012840918,0.092896174863388,0.0765027322404372
MN0981,-93.8333333333,43.5333333333,070200,22.48,0.5,0.682926829268293,0.00819672131147541,0,107,40,0.2756222403394,-0.0601582254384316,0.266798714345364,-0.646329279822572,0.148907103825137,0.136612021857924
MN1198,-91.5,43.6166666667,070600,25.11,0.611111111111111,0.333333333333333,0.00956284153005465,0.00546448087431694,92,12,-0.21938809620666,0.278328421888427,-0.226918180985027,-0.577880015732736,0.135245901639344,0.120218579234973
MN1263,-96.2666666667,44.7166666667,070200,17.57,0.65,0.888888888888889,0.00819672131147541,0.0109289617486339,115,46,-0.742654791751076,-1.34795175453961,-0.681215936590408,-1.3689269213704,0.0887978142076503,0.0655737704918033
MN2038,-96.0333333333,44.9166666667,070200,15.895,0.676136363636364,0.977272727272727,0.0163934426229508,0.0327868852459016,111,30,-0.362774499036755,-0.893111066807227,0.033990014949212,-0.457759017895896,0.16120218579235,0.114754098360656
MN2486,-92.2666666667,44.0833333333,070400,23.24,0.644444444444444,0.622222222222222,0.00956284153005465,0,160,14,-0.426938276937206,-0.395108190943512,0.0893898223770709,-0.794934519628338,0.158469945355191,0.0765027322404372
MN2698,-94.45,43.6333333333,070200,21.33,0.494444444444444,0.6,0.0109289617486339,0.00546448087431694,97,46,0.0702714245138875,-0.0420618493004653,-0.00808940432168627,-1.10015898774933,0.109289617486339,0.0710382513661202
MN2721,-93.2666666667,44.3,070400,22.91,0.783333333333333,0.888888888888889,0.0109289617486339,0.00546448087431694,195,42,-0.485162534288246,-0.585519103500803,-0.415789679040874,-0.999510851839709,0.137978142076503,0.0983606557377049
MN2737,-93.1666666667,44.6666666667,070400,21.785,0.630681818181818,0.727272727272727,0.0136612021857923,0.0109289617486339,198,29,-0.51024399791895,-0.642676007910403,-0.147891611987319,-0.942067256348616,0.127049180327869,0.0819672131147541
MN3076,-94.2166666667,44.55,070200,20.8708,0.577777777777778,0.511111111111111,0.00956284153005465,0,150,44,-0.247802255022854,-0.223007916938553,-0.0850220095298241,-1.10825200794108,0.116120218579235,0.092896174863388
MN3174,-95.4333333333,45.65,070200,18.3,0.680232558139535,0.906976744186046,0.0136612021857923,0.0273224043715847,147,9,-0.158000396109491,-0.603575559478438,-0.180627549977807,-0.3655604153397,0.137978142076503,0.14207650273224
MN3290,-92.55,43.7,070400,26.46,0.566666666666667,0.688888888888889,0.00546448087431694,0,132,28,-0.206035316275055,0.105158259819924,-0.16448116412386,-0.549772658167423,0.121584699453552,0.14207650273224
MN3520,-92,43.5333333333,070600,23.14,0.633333333333333,0.488888888888889,0.00819672131147541,0,84,23,0.152450512727086,0.5872440981986,0.398373356104609,-0.069111161421387,0.180327868852459,0.109289617486339
MN4176,-93.6333333333,44.65,070200,20.935,0.778409090909091,0.727272727272727,0.0204918032786885,0.0109289617486339,187,42,-0.613628006081862,-0.584070331242669,-0.246017482786908,-0.781911527346348,0.12568306010929,0.120218579234973
MN4418,-91.3,43.85,070400,23.98,0.588888888888889,0.577777777777778,0.00956284153005465,0,120,11,-0.0679594635804044,-0.185621988349011,0.286377762851854,-0.562883767741258,0.263661202185792,0.136612021857924
MN4438,-92.2666666667,44.4333333333,070400,20.385,0.698863636363636,0.772727272727273,0.00956284153005465,0,156,14,-0.353534778158913,-0.506265086755779,0.139725789098549,-0.833508753466491,0.155737704918033,0.092896174863388
MN4563,-91.9666666667,43.7166666667,070400,25.34,0.5,0.311111111111111,0.0122950819672131,0.00546448087431694,122,22,0.256675936838715,0.697787991772481,0.370830186956178,-0.0754083130689611,0.177595628415301,0.109289617486339
MN4994,-96.15,45,070200,16.73,0.61046511627907,0.767441860465116,0.0122950819672131,0.0218579234972678,115,29,-0.423760283840196,-0.508357679136744,-0.318513965484746,-0.848824987155136,0.117486338797814,0.0819672131147541
MN5204,-95.7833333333,44.4666666667,070200,17.98,0.611111111111111,0.755555555555556,0.00683060109289617,0,107,46,-0.112929835831179,-0.687433641463612,-0.205771298776109,-1.45659683215275,0.120218579234973,0.0546448087431694
MN5400,-95.9166666667,45.1166666667,070200,18.06,0.572222222222222,0.488888888888889,0.0109289617486339,0.00546448087431694,121,26,0.000339406082345346,-0.142787074699627,-0.151369000381651,-0.790309742794754,0.147540983606557,0.087431693989071
MN5435,-93.2166666667,44.8666666667,070200,21.68,0.677777777777778,0.644444444444444,0.0150273224043716,0,194,19,-0.462559263273721,-0.532577189012746,-0.368441231471615,-1.30340799285202,0.103825136612022,0.0546448087431694
MN5482,-95.9833333333,44.55,070200,18.15,0.655555555555556,0.6,0.0122950819672131,0.00546448087431694,112,46,-0.0372039880134534,0.113931312390037,-0.031624563462124,-0.784038682268896,0.193989071038251,0.136612021857924
MN5488,-91.8,44.15,070400,23.94,0.616666666666667,0.711111111111111,0.00956284153005465,0,143,13,0.217391829056127,-0.0499664351145842,0.439097943239076,-0.450242561087784,0.219945355191257,0.103825136612022
MN5563,-95.75,44.9333333333,070200,19.15,0.694444444444444,0.644444444444444,0.00956284153005465,0.0109289617486339,125,30,-0.280162901831742,-0.0656912238639128,-0.411360399571971,-0.685631921967233,0.0765027322404372,0.0655737704918033
MN5638,-95.8666666667,45.5833333333,070200,18.04,0.561111111111111,0.422222222222222,0.00819672131147541,0.00546448087431694,135,13,-0.0853818801363902,0.427433915964178,-0.414325399124765,-0.622468054692646,0.12431693989071,0.131147540983607
MN5887,-94.4833333333,44.3,070200,20.11,0.477777777777778,0.733333333333333,0.00956284153005465,0.0109289617486339,116,48,-0.206775249676078,-0.57302135011597,-0.299782493520597,-0.959216817356109,0.103825136612022,0.0546448087431694
MN6565,-96.3166666667,44,101702,18.93,0.744444444444444,0.911111111111111,0.0150273224043716,0.0163934426229508,78,36,-0.354105963835806,-0.830658263093184,-0.454466549518482,-1.10864100071315,0.121584699453552,0.087431693989071
MN6654,-92.0666666667,43.6666666667,070400,25.13,0.533333333333333,0.4,0.00819672131147541,0,127,34,-0.0970664230858429,0.243976545799085,0.0524243367710553,-0.540180366088953,0.127049180327869,0.109289617486339
MN6817,-92.5166666667,44.5666666667,070400,22.47,0.722222222222222,0.688888888888889,0.0122950819672131,0.00546448087431694,175,14,-0.254803400989355,-0.406082566026449,0.396177719700636,-0.740426661161421,0.146174863387978,0.092896174863388
MN6822,-92.6,44.6,070400,22.44,0.672222222222222,0.711111111111111,0.0109289617486339,0.00546448087431694,180,14,-0.102788977408597,-0.420309319697251,0.529785214257814,-0.748220812194689,0.168032786885246,0.092896174863388
MN7004,-92.4833333333,43.9,070400,22.04,0.544444444444444,0.6,0.00683060109289617,0.00546448087431694,161,26,-0.148845420897385,-0.249726973530524,0.0236994273565624,-0.906421933966054,0.116120218579235,0.0655737704918033
MN7107,-93.0833333333,44.7166666667,070400,23.87,0.572222222222222,0.711111111111111,0.0136612021857923,0.0109289617486339,187,19,-0.457213319931907,-0.508669705052258,-0.359342487114739,-0.888001050059071,0.122950819672131,0.092896174863388
MN7326,-94.6,43.9833333333,070200,20.5804,0.505555555555556,0.511111111111111,0.00546448087431694,0,128,48,0.061624649113573,-0.101611141735702,-0.164765378760578,-1.00061096730065,0.150273224043716,0.087431693989071
MN7405,-93.95,44.3166666667,070200,20.19,0.566666666666667,0.888888888888889,0.0136612021857923,0.0218579234972678,143,42,-0.272880978284684,-0.744164262997187,-0.246810437804413,-0.847805184284585,0.103825136612022,0.0983606557377049
MN7907,-94.9833333333,44.2333333333,070200,19.5,0.616666666666667,0.822222222222222,0.0109289617486339,0.00546448087431694,133,47,-0.292090422987723,-0.722948643966323,-0.48073305286815,-1.2294156761874,0.116120218579235,0.103825136612022
MN8227,-92.1833333333,44.2666666667,070400,22.765,0.636363636363636,0.840909090909091,0.0136612021857923,0.00546448087431694,156,14,-0.421000319004722,-0.745984437337928,-0.102786202473661,-1.07029079768265,0.122950819672131,0.0819672131147541
MN8323,-95.6166666667,44.2333333333,070200,19.66,0.566666666666667,0.733333333333333,0.0109289617486339,0.00546448087431694,104,46,0.0292237935370208,-0.0650360658117539,-0.289704188448788,-1.08704487743107,0.109289617486339,0.0710382513661202
MN8520,-95.4,44.5,070200,19.07,0.544444444444444,0.622222222222222,0.00546448087431694,0,115,46,0.118108533910007,0.0800368642229228,0.197474671930277,-0.502034734469975,0.180327868852459,0.136612021857924
MN8552,-92.0333333333,44.3833333333,070400,24.17,0.555555555555556,0.755555555555556,0.0109289617486339,0.00546448087431694,154,13,0.109008336599269,-0.189803767172421,0.543604134806406,-0.607714453448848,0.172131147540984,0.103825136612022
MN8692,-93.5166666667,44.0666666667,070200,23.59,0.588888888888889,0.622222222222222,0.0122950819672131,0.00546448087431694,153,45,-0.0746942432586332,0.066250144044146,-0.166167506811881,-0.968478430259804,0.12568306010929,0.0983606557377049
MN8808,-93.7333333333,43.7333333333,070200,21.62,0.638888888888889,0.688888888888889,0.0122950819672131,0,125,41,-0.333594735079605,-0.320067288426739,-0.126954197944373,-0.945347522409314,0.180327868852459,0.12568306010929
MN9033,-95.1166666667,43.85,071000,20.99,0.577777777777778,0.555555555555556,0.0150273224043716,0.00546448087431694,89,46,-0.453374629966844,-0.338062962863572,-0.77383205412463,-1.3678602984381,0.0887978142076503,0.0765027322404372
MN9046,-94.1833333333,43.7666666667,070200,22.15,0.533333333333333,0.488888888888889,0.00819672131147541,0,122,48,0.137813800666229,0.170761203136739,-0.00361674402599272,-0.930933090225275,0.165300546448087,0.14207650273224
MN9072,-91.6666666667,44.0833333333,070400,22.44,0.572222222222222,0.844444444444444,0.0136612021857923,0.0109289617486339,143,13,-0.178001397754598,-0.342627100647407,-0.115443463258468,-0.720990463786015,0.159836065573771,0.114754098360656
MN9249,-92.65,44.2833333333,070400,23.78,0.622222222222222,0.577777777777778,0.0122950819672131,0,198,40,-0.640030188161547,-0.440751073510712,-0.469578722487186,-1.01174146913342,0.103825136612022,0.0710382513661202
MO1141,-95.0666666667,40.45,102400,23.685,0.625,0.931818181818182,0.0122950819672131,0.0109289617486339,25,14,0.00877122843091434,-0.688891576305778,0.331617875000397,-0.370882188302869,0.176229508196721,0.14207650273224
MO2474,-94.6166666667,39.5,102400,24.535,0.465909090909091,0.886363636363636,0.00409836065573771,0.0163934426229508,53,31,-0.0491338764413923,-0.953221106417,0.104548638130633,-0.707358711442819,0.183060109289617,0.163934426229508
MO2729,-95.3833333333,40.3333333333,102400,24.07505,0.505681818181818,0.840909090909091,0.00683060109289617,0,25,14,0.168718347777665,-0.531299852844393,0.351088008849242,-0.526312027848371,0.154371584699454,0.092896174863388
MO5340,-94.8333333333,40.3333333333,102400,24.53,0.594444444444444,0.911111111111111,0.0122950819672131,0.0109289617486339,30,19,-0.267255523618669,-0.720396384807016,-0.218019022293311,-1.04111668299907,0.16120218579235,0.174863387978142
MO6357,-95.1333333333,39.9666666667,102400,25.535,0.434210526315789,0.894736842105263,0.00409836065573771,0,28,17,0.1286217822247,-0.4215520245859,0.0680974546310999,-0.746918888613404,0.140710382513661,0.092896174863388
NE0245,-99.8166666667,41.5833333333,102100,19.08,0.461111111111111,0.755555555555556,0.00956284153005465,0.00546448087431694,28,4,0.311330308058229,-0.438412425972034,0.25853885986375,-0.43644729174827,0.0969945355191257,0.0710382513661202
NE0320,-99.1166666667,41.4166666667,102100,18.16,0.551136363636364,0.727272727272727,0.0122950819672131,0.00546448087431694,50,22,0.374937935034134,-0.0105258958166169,0.80623486815221,0.201491968373618,0.162568306010929,0.12568306010929
NE0355,-100.183333333,41.4166666667,102100,16.2,0.53125,0.75,0.0122950819672131,0.0109289617486339,34,5,0.138063041980861,-0.44881155043285,0.349940515760791,-0.346905674730178,0.14207650273224,0.0983606557377049
NE0375,-96.3666666667,41.0333333333,102002,20.39,0.688888888888889,0.933333333333333,0.0150273224043716,0.00546448087431694,50,26,-0.177529038731427,-0.992475829818779,-0.102931701789309,-1.19490594842818,0.114754098360656,0.0819672131147541
NE0420,-99.0166666667,42.5,102200,18.52,0.605555555555556,0.911111111111111,0.0150273224043716,0.0163934426229508,26,9,-0.207267210520435,-1.10956274577087,0.143047691069985,-0.937748039694982,0.0765027322404372,0.0327868852459016
NE0435,-95.7333333333,40.3666666667,102400,21.13,0.605555555555556,0.955555555555556,0.0150273224043716,0.0218579234972678,30,18,-0.354446625468488,-1.28190168394295,-0.520231325971402,-1.2079564420461,0.109289617486339,0.0655737704918033
NE0525,-98.5333333333,41.8666666667,102100,17.97,0.544444444444444,0.644444444444444,0.00956284153005465,0,27,14,0.0432133206748649,-0.0114507782683675,0.0120941699137492,-0.144172084912416,0.136612021857924,0.109289617486339
NE1065,-97.7333333333,40.8833333333,102702,20.05,0.544444444444444,0.888888888888889,0.0136612021857923,0.0109289617486339,79,42,0.108031214183736,-0.59500134747704,0.398214251802777,-0.283766848725601,0.131147540983607,0.087431693989071
NE1200,-99.6666666667,41.4,102100,18.04,0.538888888888889,0.711111111111111,0.00956284153005465,0.00546448087431694,23,5,0.152709847807388,-0.00685297108421764,0.252314067805317,-0.260501007230274,0.10655737704918,0.109289617486339
NE1240,-97.55,40.3166666667,102702,20.66,0.461111111111111,0.977777777777778,0.0109289617486339,0.0163934426229508,73,41,0.393811264442361,-0.819419947690769,0.734214829488974,-0.169648867930532,0.180327868852459,0.103825136612022
NE1345,-99.1333333333,41.7666666667,102100,18.24,0.595238095238095,0.880952380952381,0.0136612021857923,0.0163934426229508,25,6,0.112102994821644,-0.424046595761125,0.308926491209635,-0.436911478277117,0.157103825136612,0.114754098360656
NE1560,-98,41.1,102001,19.67,0.561111111111111,0.888888888888889,0.0136612021857923,0.0109289617486339,50,31,-0.0791898068062448,-0.956121303308569,0.0252450033677684,-0.76066092114685,0.0819672131147541,0.0546448087431694
NE1590,-98.7333333333,42.2,102200,18.6,0.591463414634146,0.902439024390244,0.0109289617486339,0.0109289617486339,21,9,0.47369719231393,-0.0708322109715621,0.757183130050816,0.206522969162853,0.169398907103825,0.131147540983607
NE1680,-97.9333333333,40.5,102702,19.79,0.522222222222222,0.888888888888889,0.0136612021857923,0.0163934426229508,80,42,0.201501370789274,-0.438537364384833,0.384913602567125,-0.229520875006268,0.154371584699454,0.109289617486339
NE1825,-97.3166666667,41.45,102002,21.19,0.527777777777778,0.844444444444444,0.00819672131147541,0,59,38,0.0554288914146932,-0.994749125744872,-0.23731142451449,-1.43223797853824,0.103825136612022,0.0382513661202186
NE2020,-96.9333333333,40.6166666667,102702,21.64,0.527777777777778,1,0.0122950819672131,0.0163934426229508,60,27,-0.191535436243894,-1.37124658144136,-0.147770265244871,-0.866693715699063,0.092896174863388,0.0601092896174863
NE2205,-97.1166666667,41.2333333333,102702,20.72,0.572222222222222,0.822222222222222,0.0122950819672131,0.0109289617486339,68,41,-0.11874849391431,-0.71509350298115,-0.251116561099457,-1.12727095878803,0.0997267759562842,0.0819672131147541
NE2595,-98.0666666667,41.9833333333,102200,19.91,0.5,0.577777777777778,0.00819672131147541,0.00546448087431694,25,13,-0.227676329134718,-0.355913839664974,-0.242373326725231,-0.78248641104104,0.128415300546448,0.0983606557377049
NE2715,-96.7166666667,42.2666666667,102200,21.52,0.694444444444444,0.955555555555556,0.0136612021857923,0.0163934426229508,57,30,-0.341478113125305,-1.03641711280398,0.0672766610995545,-0.954513964159859,0.112021857923497,0.0710382513661202
NE2770,-98.8166666667,41.8,102100,19.22,0.611111111111111,0.488888888888889,0.0122950819672131,0.00546448087431694,21,10,0.371084823307242,0.0377624485769144,0.817336575193446,-0.243764693800509,0.228142076502732,0.136612021857924
NE2790,-100.05,40.6833333333,102001,16.95,0.338888888888889,0.622222222222222,0.00273224043715847,0.00546448087431694,35,10,0.304250169077349,-0.191722789937423,0.43996847356068,-0.203789078244364,0.158469945355191,0.0710382513661202
NE2805,-98.3333333333,42.25,102200,19.81,0.477777777777778,0.577777777777778,0.00956284153005465,0.0109289617486339,14,8,0.326431706306388,-0.532696636661088,0.526111689790422,-0.468065517405753,0.0969945355191257,0.0437158469945355
NE2820,-97.1666666667,40.0666666667,102702,22.71,0.433333333333333,0.644444444444444,0.00956284153005465,0.0109289617486339,47,25,0.15773200093132,-0.144120800689227,-0.234599030961865,-0.61168478690098,0.113387978142077,0.12568306010929
NE2840,-97.5833333333,40.6333333333,102702,19.78,0.572222222222222,0.933333333333333,0.0122950819672131,0.0163934426229508,79,42,0.0874880897431776,-0.571363751342893,0.100155258219482,-0.452849235016924,0.166666666666667,0.109289617486339
NE3050,-96.4666666667,41.4166666667,102002,20.42,0.594444444444444,1,0.0136612021857923,0.0163934426229508,54,28,-0.389770481155409,-1.59664850719454,-0.160920402437175,-1.25913599150529,0.0942622950819672,0.0601092896174863
NE3065,-97.2166666667,40.65,102702,20.05,0.483333333333333,0.955555555555556,0.0122950819672131,0.0163934426229508,83,36,0.088859918602368,-0.9892512553571,0.167697923496586,-0.85717110519522,0.114754098360656,0.109289617486339
NE3075,-97.9666666667,41.35,102100,19.57,0.616666666666667,0.822222222222222,0.0122950819672131,0.0163934426229508,43,29,0.186920975044728,-0.511985180029606,0.477895693731177,-0.529886009982364,0.147540983606557,0.092896174863388
NE3175,-97.5833333333,40.5166666667,102702,21.9,0.466666666666667,0.888888888888889,0.00956284153005465,0.0109289617486339,78,42,0.246931397652212,-0.419820721029427,0.104416773356617,-0.306611103266828,0.113387978142077,0.0655737704918033
NE3185,-97.75,41.45,102100,20.55,0.677777777777778,0.977777777777778,0.0177595628415301,0.0109289617486339,49,35,-0.301148612083519,-1.54734485408853,-0.280932045257035,-1.30825617707066,0.129781420765027,0.092896174863388
NE3365,-100.15,40.9333333333,102001,17.63,0.516666666666667,0.822222222222222,0.0136612021857923,0.0109289617486339,30,5,0.259757225260438,-0.721325696755915,0.27744076540854,-0.427840485059667,0.102459016393443,0.0601092896174863
NE3395,-98.3,40.95,102001,18.8,0.627777777777778,0.911111111111111,0.0122950819672131,0.0163934426229508,45,24,0.0774854385419429,-0.508783580235808,0.044914364209137,-0.541870071426364,0.127049180327869,0.092896174863388
NE3425,-98.5166666667,41.5333333333,102100,19.5,0.438888888888889,0.733333333333333,0.00956284153005465,0.0163934426229508,46,22,0.076385290267247,-0.35643735245893,-0.102886151873931,-0.418077061582957,0.118852459016393,0.109289617486339
NE3461,-97.4666666667,41.0166666667,102702,20.48,0.6,0.955555555555556,0.0136612021857923,0.0163934426229508,78,42,0.0152770568418003,-0.730747862488316,0.424525017697711,-0.395141983275163,0.12431693989071,0.087431693989071
